timestamp,CO_mg_m3,NO2_ug_m3,O3_ug_m3,SO2_ug_m3
2024-01-01T00:00:00Z,1.39,49.0,16.0,7.0
2024-01-01T01:00:00Z,1.29,45.0,17.0,7.0
2024-01-01T02:00:00Z,1.21,44.0,17.0,7.0
2024-01-01T03:00:00Z,1.02,37.0,26.0,7.0
2024-01-01T04:00:00Z,0.89,30.0,36.0,7.0
2024-01-01T05:00:00Z,0.75,27.0,40.0,7.0
2024-01-01T06:00:00Z,0.74,27.0,37.0,8.0
2024-01-01T07:00:00Z,0.75,32.0,31.0,8.0
2024-01-01T08:00:00Z,0.77,36.0,26.0,8.0
2024-01-01T09:00:00Z,0.8,36.0,26.0,9.0
2024-01-01T10:00:00Z,0.82,30.0,36.0,10.0
2024-01-01T11:00:00Z,0.86,24.0,47.0,9.0
2024-01-01T12:00:00Z,0.86,21.0,58.0,9.0
2024-01-01T13:00:00Z,0.91,20.0,67.0,9.0
2024-01-01T14:00:00Z,0.92,21.0,74.0,9.0
2024-01-01T15:00:00Z,0.94,22.0,80.0,9.0
2024-01-01T16:00:00Z,0.95,23.0,82.0,8.0
2024-01-01T17:00:00Z,1.01,26.0,77.0,8.0
2024-01-01T18:00:00Z,1.07,31.0,69.0,7.0
2024-01-01T19:00:00Z,1.1,37.0,58.0,7.0
2024-01-01T20:00:00Z,1.13,46.0,46.0,7.0
2024-01-01T21:00:00Z,1.21,56.0,30.0,7.0
2024-01-01T22:00:00Z,1.31,67.0,15.0,7.0
2024-01-01T23:00:00Z,1.31,63.0,21.0,7.0
2024-01-02T00:00:00Z,1.18,55.0,30.0,7.0
2024-01-02T01:00:00Z,1.16,55.0,25.0,7.0
2024-01-02T02:00:00Z,1.16,54.0,24.0,7.0
2024-01-02T03:00:00Z,1.11,44.0,34.0,7.0
2024-01-02T04:00:00Z,1.1,46.0,29.0,7.0
2024-01-02T05:00:00Z,1.09,48.0,24.0,7.0
2024-01-02T06:00:00Z,1.14,51.0,22.0,7.0
2024-01-02T07:00:00Z,1.11,52.0,23.0,7.0
2024-01-02T08:00:00Z,1.14,55.0,21.0,7.0
2024-01-02T09:00:00Z,1.27,52.0,23.0,7.0
2024-01-02T10:00:00Z,1.18,56.0,19.0,7.0
2024-01-02T11:00:00Z,1.08,48.0,35.0,8.0
2024-01-02T12:00:00Z,0.99,41.0,46.0,9.0
2024-01-02T13:00:00Z,0.94,38.0,53.0,10.0
2024-01-02T14:00:00Z,0.93,37.0,59.0,10.0
2024-01-02T15:00:00Z,0.99,37.0,67.0,9.0
2024-01-02T16:00:00Z,1.01,38.0,66.0,9.0
2024-01-02T17:00:00Z,1.0,40.0,65.0,9.0
2024-01-02T18:00:00Z,1.11,54.0,47.0,8.0
2024-01-02T19:00:00Z,1.27,64.0,29.0,8.0
2024-01-02T20:00:00Z,1.35,68.0,21.0,7.0
2024-01-02T21:00:00Z,1.36,63.0,20.0,7.0
2024-01-02T22:00:00Z,1.31,60.0,19.0,7.0
2024-01-02T23:00:00Z,1.31,60.0,13.0,7.0
2024-01-03T00:00:00Z,1.27,56.0,11.0,7.0
2024-01-03T01:00:00Z,1.27,50.0,15.0,6.0
2024-01-03T02:00:00Z,1.17,36.0,29.0,6.0
2024-01-03T03:00:00Z,1.14,30.0,36.0,6.0
2024-01-03T04:00:00Z,1.1,26.0,41.0,6.0
2024-01-03T05:00:00Z,1.1,21.0,46.0,5.0
2024-01-03T06:00:00Z,1.14,20.0,45.0,5.0
2024-01-03T07:00:00Z,1.15,22.0,41.0,5.0
2024-01-03T08:00:00Z,1.26,26.0,37.0,5.0
2024-01-03T09:00:00Z,1.27,27.0,36.0,5.0
2024-01-03T10:00:00Z,1.3,29.0,37.0,5.0
2024-01-03T11:00:00Z,1.31,29.0,42.0,5.0
2024-01-03T12:00:00Z,1.33,28.0,49.0,5.0
2024-01-03T13:00:00Z,1.31,29.0,60.0,6.0
2024-01-03T14:00:00Z,1.3,31.0,67.0,8.0
2024-01-03T15:00:00Z,1.27,32.0,69.0,10.0
2024-01-03T16:00:00Z,1.17,35.0,68.0,11.0
2024-01-03T17:00:00Z,1.11,40.0,62.0,10.0
2024-01-03T18:00:00Z,1.29,60.0,37.0,9.0
2024-01-03T19:00:00Z,1.49,77.0,14.0,8.0
2024-01-03T20:00:00Z,1.62,78.0,7.0,8.0
2024-01-03T21:00:00Z,1.56,75.0,5.0,8.0
2024-01-03T22:00:00Z,1.56,74.0,5.0,8.0
2024-01-03T23:00:00Z,1.36,69.0,12.0,8.0
2024-01-04T00:00:00Z,1.23,59.0,14.0,7.0
2024-01-04T01:00:00Z,1.14,47.0,19.0,6.0
2024-01-04T02:00:00Z,1.13,40.0,20.0,6.0
2024-01-04T03:00:00Z,1.1,35.0,24.0,5.0
2024-01-04T04:00:00Z,1.07,30.0,29.0,5.0
2024-01-04T05:00:00Z,1.04,29.0,31.0,5.0
2024-01-04T06:00:00Z,1.0,27.0,33.0,5.0
2024-01-04T07:00:00Z,0.95,27.0,35.0,5.0
2024-01-04T08:00:00Z,0.96,28.0,36.0,5.0
2024-01-04T09:00:00Z,1.0,26.0,40.0,5.0
2024-01-04T10:00:00Z,1.0,25.0,41.0,5.0
2024-01-04T11:00:00Z,0.96,24.0,43.0,5.0
2024-01-04T12:00:00Z,0.92,23.0,46.0,6.0
2024-01-04T13:00:00Z,0.89,24.0,56.0,7.0
2024-01-04T14:00:00Z,0.79,24.0,66.0,7.0
2024-01-04T15:00:00Z,0.76,26.0,69.0,7.0
2024-01-04T16:00:00Z,0.79,30.0,65.0,7.0
2024-01-04T17:00:00Z,0.78,36.0,55.0,7.0
2024-01-04T18:00:00Z,0.8,44.0,42.0,7.0
2024-01-04T19:00:00Z,0.99,60.0,23.0,7.0
2024-01-04T20:00:00Z,1.05,62.0,21.0,7.0
2024-01-04T21:00:00Z,0.94,56.0,24.0,7.0
2024-01-04T22:00:00Z,0.95,56.0,19.0,7.0
2024-01-04T23:00:00Z,1.01,56.0,16.0,7.0
2024-01-05T00:00:00Z,1.05,61.0,9.0,7.0
2024-01-05T01:00:00Z,0.99,57.0,5.0,7.0
2024-01-05T02:00:00Z,0.97,53.0,6.0,7.0
2024-01-05T03:00:00Z,0.93,54.0,3.0,7.0
2024-01-05T04:00:00Z,0.91,55.0,3.0,7.0
2024-01-05T05:00:00Z,0.9,53.0,3.0,7.0
2024-01-05T06:00:00Z,0.95,53.0,4.0,7.0
2024-01-05T07:00:00Z,1.06,52.0,3.0,7.0
2024-01-05T08:00:00Z,1.16,52.0,3.0,7.0
2024-01-05T09:00:00Z,1.3,50.0,7.0,8.0
2024-01-05T10:00:00Z,1.35,52.0,16.0,10.0
2024-01-05T11:00:00Z,1.21,49.0,32.0,12.0
2024-01-05T12:00:00Z,1.2,44.0,51.0,14.0
2024-01-05T13:00:00Z,1.15,43.0,67.0,15.0
2024-01-05T14:00:00Z,1.07,40.0,82.0,14.0
2024-01-05T15:00:00Z,1.1,41.0,86.0,13.0
2024-01-05T16:00:00Z,1.04,42.0,87.0,12.0
2024-01-05T17:00:00Z,1.04,48.0,78.0,11.0
2024-01-05T18:00:00Z,1.21,77.0,45.0,10.0
2024-01-05T19:00:00Z,1.55,99.0,15.0,10.0
2024-01-05T20:00:00Z,1.8,97.0,13.0,9.0
2024-01-05T21:00:00Z,1.84,92.0,13.0,10.0
2024-01-05T22:00:00Z,1.82,86.0,8.0,9.0
2024-01-05T23:00:00Z,1.75,82.0,6.0,9.0
2024-01-06T00:00:00Z,1.61,74.0,7.0,8.0
2024-01-06T01:00:00Z,1.5,70.0,7.0,8.0
2024-01-06T02:00:00Z,1.53,71.0,5.0,8.0
2024-01-06T03:00:00Z,1.69,73.0,4.0,9.0
2024-01-06T04:00:00Z,1.78,73.0,4.0,9.0
2024-01-06T05:00:00Z,1.68,69.0,4.0,11.0
2024-01-06T06:00:00Z,1.59,66.0,3.0,9.0
2024-01-06T07:00:00Z,1.6,63.0,3.0,8.0
2024-01-06T08:00:00Z,1.59,62.0,5.0,9.0
2024-01-06T09:00:00Z,1.64,65.0,7.0,11.0
2024-01-06T10:00:00Z,1.51,61.0,18.0,14.0
2024-01-06T11:00:00Z,1.36,58.0,36.0,16.0
2024-01-06T12:00:00Z,1.36,58.0,49.0,17.0
2024-01-06T13:00:00Z,1.32,48.0,70.0,18.0
2024-01-06T14:00:00Z,1.17,41.0,79.0,23.0
2024-01-06T15:00:00Z,1.0,38.0,79.0,24.0
2024-01-06T16:00:00Z,1.01,52.0,58.0,19.0
2024-01-06T17:00:00Z,0.91,48.0,58.0,18.0
2024-01-06T18:00:00Z,0.8,44.0,54.0,15.0
2024-01-06T19:00:00Z,0.74,44.0,44.0,13.0
2024-01-06T20:00:00Z,0.6,39.0,40.0,10.0
2024-01-06T21:00:00Z,0.61,39.0,36.0,10.0
2024-01-06T22:00:00Z,0.57,37.0,37.0,9.0
2024-01-06T23:00:00Z,0.54,34.0,39.0,9.0
2024-01-07T00:00:00Z,0.61,35.0,33.0,10.0
2024-01-07T01:00:00Z,0.57,38.0,26.0,9.0
2024-01-07T02:00:00Z,0.56,42.0,19.0,9.0
2024-01-07T03:00:00Z,0.63,49.0,11.0,9.0
2024-01-07T04:00:00Z,0.68,52.0,9.0,10.0
2024-01-07T05:00:00Z,0.64,50.0,10.0,11.0
2024-01-07T06:00:00Z,0.66,50.0,9.0,11.0
2024-01-07T07:00:00Z,0.71,51.0,7.0,12.0
2024-01-07T08:00:00Z,0.72,50.0,8.0,13.0
2024-01-07T09:00:00Z,0.78,41.0,18.0,14.0
2024-01-07T10:00:00Z,0.71,35.0,30.0,14.0
2024-01-07T11:00:00Z,0.64,30.0,38.0,13.0
2024-01-07T12:00:00Z,0.61,27.0,46.0,12.0
2024-01-07T13:00:00Z,0.57,24.0,55.0,12.0
2024-01-07T14:00:00Z,0.53,21.0,62.0,10.0
2024-01-07T15:00:00Z,0.49,20.0,65.0,9.0
2024-01-07T16:00:00Z,0.54,23.0,65.0,8.0
2024-01-07T17:00:00Z,0.5,28.0,60.0,9.0
2024-01-07T18:00:00Z,0.54,35.0,52.0,9.0
2024-01-07T19:00:00Z,0.61,43.0,41.0,10.0
2024-01-07T20:00:00Z,0.61,37.0,42.0,10.0
2024-01-07T21:00:00Z,0.59,34.0,41.0,11.0
2024-01-07T22:00:00Z,0.61,33.0,40.0,9.0
2024-01-07T23:00:00Z,0.64,33.0,39.0,9.0
2024-01-08T00:00:00Z,0.65,34.0,36.0,11.0
2024-01-08T01:00:00Z,0.66,35.0,30.0,9.0
2024-01-08T02:00:00Z,0.61,34.0,29.0,8.0
2024-01-08T03:00:00Z,0.56,30.0,32.0,8.0
2024-01-08T04:00:00Z,0.56,28.0,34.0,8.0
2024-01-08T05:00:00Z,0.59,30.0,32.0,8.0
2024-01-08T06:00:00Z,0.63,28.0,32.0,8.0
2024-01-08T07:00:00Z,0.6,28.0,33.0,8.0
2024-01-08T08:00:00Z,0.61,32.0,29.0,8.0
2024-01-08T09:00:00Z,0.59,30.0,33.0,9.0
2024-01-08T10:00:00Z,0.56,26.0,39.0,9.0
2024-01-08T11:00:00Z,0.57,22.0,46.0,9.0
2024-01-08T12:00:00Z,0.63,21.0,52.0,10.0
2024-01-08T13:00:00Z,0.65,20.0,59.0,10.0
2024-01-08T14:00:00Z,0.66,21.0,64.0,9.0
2024-01-08T15:00:00Z,0.7,23.0,66.0,10.0
2024-01-08T16:00:00Z,0.74,26.0,64.0,10.0
2024-01-08T17:00:00Z,0.74,28.0,59.0,10.0
2024-01-08T18:00:00Z,0.75,31.0,51.0,9.0
2024-01-08T19:00:00Z,0.75,34.0,41.0,9.0
2024-01-08T20:00:00Z,0.79,37.0,35.0,9.0
2024-01-08T21:00:00Z,0.79,41.0,28.0,9.0
2024-01-08T22:00:00Z,0.8,43.0,23.0,9.0
2024-01-08T23:00:00Z,0.8,42.0,22.0,8.0
2024-01-09T00:00:00Z,0.81,37.0,25.0,9.0
2024-01-09T01:00:00Z,0.8,38.0,22.0,8.0
2024-01-09T02:00:00Z,0.85,43.0,15.0,8.0
2024-01-09T03:00:00Z,0.86,48.0,9.0,8.0
2024-01-09T04:00:00Z,0.88,49.0,8.0,7.0
2024-01-09T05:00:00Z,0.93,49.0,6.0,8.0
2024-01-09T06:00:00Z,0.94,49.0,5.0,8.0
2024-01-09T07:00:00Z,1.04,50.0,4.0,8.0
2024-01-09T08:00:00Z,1.15,49.0,4.0,8.0
2024-01-09T09:00:00Z,1.2,49.0,6.0,9.0
2024-01-09T10:00:00Z,1.21,52.0,9.0,10.0
2024-01-09T11:00:00Z,1.11,53.0,14.0,10.0
2024-01-09T12:00:00Z,1.07,44.0,22.0,10.0
2024-01-09T13:00:00Z,1.05,37.0,38.0,9.0
2024-01-09T14:00:00Z,0.99,34.0,45.0,8.0
2024-01-09T15:00:00Z,0.99,38.0,44.0,7.0
2024-01-09T16:00:00Z,1.0,41.0,47.0,7.0
2024-01-09T17:00:00Z,1.02,46.0,38.0,7.0
2024-01-09T18:00:00Z,1.06,51.0,25.0,7.0
2024-01-09T19:00:00Z,1.14,55.0,11.0,8.0
2024-01-09T20:00:00Z,1.16,59.0,6.0,9.0
2024-01-09T21:00:00Z,1.19,63.0,4.0,10.0
2024-01-09T22:00:00Z,1.24,64.0,3.0,11.0
2024-01-09T23:00:00Z,1.2,62.0,4.0,10.0
2024-01-10T00:00:00Z,1.2,59.0,6.0,10.0
2024-01-10T01:00:00Z,1.21,58.0,4.0,10.0
2024-01-10T02:00:00Z,1.24,58.0,4.0,10.0
2024-01-10T03:00:00Z,1.26,59.0,4.0,10.0
2024-01-10T04:00:00Z,1.26,58.0,3.0,10.0
2024-01-10T05:00:00Z,1.26,58.0,3.0,9.0
2024-01-10T06:00:00Z,1.27,57.0,3.0,9.0
2024-01-10T07:00:00Z,1.35,56.0,3.0,8.0
2024-01-10T08:00:00Z,1.44,54.0,4.0,9.0
2024-01-10T09:00:00Z,1.49,52.0,7.0,10.0
2024-01-10T10:00:00Z,1.13,44.0,23.0,10.0
2024-01-10T11:00:00Z,0.73,34.0,40.0,10.0
2024-01-10T12:00:00Z,0.57,25.0,54.0,9.0
2024-01-10T13:00:00Z,0.47,19.0,64.0,7.0
2024-01-10T14:00:00Z,0.46,17.0,71.0,7.0
2024-01-10T15:00:00Z,0.49,19.0,70.0,8.0
2024-01-10T16:00:00Z,0.49,22.0,69.0,7.0
2024-01-10T17:00:00Z,0.47,25.0,65.0,7.0
2024-01-10T18:00:00Z,0.55,35.0,53.0,8.0
2024-01-10T19:00:00Z,0.69,48.0,40.0,9.0
2024-01-10T20:00:00Z,0.86,54.0,35.0,9.0
2024-01-10T21:00:00Z,0.93,59.0,29.0,9.0
2024-01-10T22:00:00Z,0.97,53.0,34.0,8.0
2024-01-10T23:00:00Z,0.99,52.0,32.0,9.0
2024-01-11T00:00:00Z,1.01,50.0,33.0,8.0
2024-01-11T01:00:00Z,1.03,49.0,31.0,8.0
2024-01-11T02:00:00Z,1.03,47.0,33.0,8.0
2024-01-11T03:00:00Z,1.05,46.0,31.0,9.0
2024-01-11T04:00:00Z,1.04,45.0,31.0,9.0
2024-01-11T05:00:00Z,1.01,45.0,30.0,9.0
2024-01-11T06:00:00Z,1.01,47.0,26.0,9.0
2024-01-11T07:00:00Z,1.05,54.0,19.0,9.0
2024-01-11T08:00:00Z,1.13,58.0,13.0,10.0
2024-01-11T09:00:00Z,1.16,56.0,14.0,10.0
2024-01-11T10:00:00Z,1.16,52.0,26.0,10.0
2024-01-11T11:00:00Z,1.13,52.0,37.0,11.0
2024-01-11T12:00:00Z,1.03,44.0,59.0,11.0
2024-01-11T13:00:00Z,0.93,36.0,84.0,11.0
2024-01-11T14:00:00Z,0.81,30.0,103.0,10.0
2024-01-11T15:00:00Z,0.79,30.0,109.0,11.0
2024-01-11T16:00:00Z,0.84,31.0,111.0,11.0
2024-01-11T17:00:00Z,0.83,35.0,106.0,11.0
2024-01-11T18:00:00Z,0.95,56.0,73.0,10.0
2024-01-11T19:00:00Z,1.2,78.0,43.0,10.0
2024-01-11T20:00:00Z,1.31,84.0,30.0,10.0
2024-01-11T21:00:00Z,1.3,83.0,25.0,10.0
2024-01-11T22:00:00Z,1.31,84.0,20.0,10.0
2024-01-11T23:00:00Z,1.43,87.0,13.0,13.0
2024-01-12T00:00:00Z,1.54,89.0,10.0,9.0
2024-01-12T01:00:00Z,1.49,92.0,7.0,9.0
2024-01-12T02:00:00Z,1.32,87.0,7.0,9.0
2024-01-12T03:00:00Z,1.27,85.0,6.0,9.0
2024-01-12T04:00:00Z,1.25,81.0,8.0,9.0
2024-01-12T05:00:00Z,1.23,78.0,7.0,9.0
2024-01-12T06:00:00Z,1.24,76.0,6.0,10.0
2024-01-12T07:00:00Z,1.31,78.0,5.0,11.0
2024-01-12T08:00:00Z,1.36,78.0,5.0,12.0
2024-01-12T09:00:00Z,1.53,77.0,8.0,15.0
2024-01-12T10:00:00Z,1.46,83.0,15.0,19.0
2024-01-12T11:00:00Z,1.47,80.0,32.0,20.0
2024-01-12T12:00:00Z,1.46,74.0,56.0,18.0
2024-01-12T13:00:00Z,1.58,72.0,74.0,17.0
2024-01-12T14:00:00Z,1.5,68.0,90.0,16.0
2024-01-12T15:00:00Z,1.38,62.0,103.0,15.0
2024-01-12T16:00:00Z,1.28,61.0,108.0,14.0
2024-01-12T17:00:00Z,1.31,69.0,98.0,13.0
2024-01-12T18:00:00Z,1.47,86.0,73.0,13.0
2024-01-12T19:00:00Z,1.69,111.0,39.0,12.0
2024-01-12T20:00:00Z,1.66,106.0,38.0,12.0
2024-01-12T21:00:00Z,1.74,111.0,24.0,12.0
2024-01-12T22:00:00Z,1.73,109.0,19.0,12.0
2024-01-12T23:00:00Z,1.71,105.0,12.0,11.0
2024-01-13T00:00:00Z,1.68,101.0,10.0,12.0
2024-01-13T01:00:00Z,1.57,96.0,10.0,12.0
2024-01-13T02:00:00Z,1.55,91.0,10.0,10.0
2024-01-13T03:00:00Z,1.49,85.0,11.0,10.0
2024-01-13T04:00:00Z,1.44,80.0,9.0,10.0
2024-01-13T05:00:00Z,1.39,75.0,8.0,9.0
2024-01-13T06:00:00Z,1.35,70.0,8.0,8.0
2024-01-13T07:00:00Z,1.31,65.0,8.0,7.0
2024-01-13T08:00:00Z,1.3,59.0,8.0,7.0
2024-01-13T09:00:00Z,1.31,50.0,12.0,7.0
2024-01-13T10:00:00Z,1.29,47.0,18.0,7.0
2024-01-13T11:00:00Z,1.25,44.0,27.0,7.0
2024-01-13T12:00:00Z,1.25,42.0,41.0,8.0
2024-01-13T13:00:00Z,1.26,41.0,56.0,9.0
2024-01-13T14:00:00Z,1.23,39.0,76.0,10.0
2024-01-13T15:00:00Z,1.15,38.0,92.0,11.0
2024-01-13T16:00:00Z,1.07,40.0,99.0,11.0
2024-01-13T17:00:00Z,1.11,47.0,94.0,11.0
2024-01-13T18:00:00Z,1.18,67.0,68.0,10.0
2024-01-13T19:00:00Z,1.26,77.0,51.0,10.0
2024-01-13T20:00:00Z,1.28,72.0,51.0,10.0
2024-01-13T21:00:00Z,1.38,79.0,38.0,10.0
2024-01-13T22:00:00Z,1.36,73.0,36.0,10.0
2024-01-13T23:00:00Z,1.33,72.0,26.0,9.0
2024-01-14T00:00:00Z,1.35,73.0,17.0,9.0
2024-01-14T01:00:00Z,1.36,76.0,11.0,8.0
2024-01-14T02:00:00Z,1.43,76.0,9.0,8.0
2024-01-14T03:00:00Z,1.45,73.0,8.0,9.0
2024-01-14T04:00:00Z,1.4,70.0,5.0,8.0
2024-01-14T05:00:00Z,1.44,69.0,5.0,9.0
2024-01-14T06:00:00Z,1.46,69.0,5.0,8.0
2024-01-14T07:00:00Z,1.56,65.0,4.0,9.0
2024-01-14T08:00:00Z,1.63,59.0,10.0,13.0
2024-01-14T09:00:00Z,1.59,51.0,15.0,11.0
2024-01-14T10:00:00Z,1.71,52.0,21.0,11.0
2024-01-14T11:00:00Z,1.75,52.0,32.0,10.0
2024-01-14T12:00:00Z,1.65,46.0,47.0,9.0
2024-01-14T13:00:00Z,1.49,40.0,57.0,9.0
2024-01-14T14:00:00Z,1.3,39.0,50.0,10.0
2024-01-14T15:00:00Z,1.38,43.0,43.0,10.0
2024-01-14T16:00:00Z,1.34,45.0,39.0,9.0
2024-01-14T17:00:00Z,1.26,49.0,35.0,10.0
2024-01-14T18:00:00Z,1.26,59.0,25.0,9.0
2024-01-14T19:00:00Z,1.3,65.0,16.0,9.0
2024-01-14T20:00:00Z,0.79,48.0,32.0,8.0
2024-01-14T21:00:00Z,0.55,33.0,44.0,8.0
2024-01-14T22:00:00Z,0.5,32.0,43.0,8.0
2024-01-14T23:00:00Z,0.51,33.0,40.0,8.0
2024-01-15T00:00:00Z,0.49,31.0,40.0,9.0
2024-01-15T01:00:00Z,0.5,28.0,42.0,8.0
2024-01-15T02:00:00Z,0.49,27.0,45.0,8.0
2024-01-15T03:00:00Z,0.46,24.0,49.0,8.0
2024-01-15T04:00:00Z,0.49,24.0,48.0,7.0
2024-01-15T05:00:00Z,0.5,24.0,48.0,8.0
2024-01-15T06:00:00Z,0.47,25.0,46.0,7.0
2024-01-15T07:00:00Z,0.46,27.0,47.0,7.0
2024-01-15T08:00:00Z,0.55,33.0,42.0,7.0
2024-01-15T09:00:00Z,0.56,26.0,53.0,8.0
2024-01-15T10:00:00Z,0.54,21.0,63.0,9.0
2024-01-15T11:00:00Z,0.53,18.0,68.0,8.0
2024-01-15T12:00:00Z,0.54,17.0,71.0,8.0
2024-01-15T13:00:00Z,0.53,18.0,73.0,8.0
2024-01-15T14:00:00Z,0.54,19.0,74.0,8.0
2024-01-15T15:00:00Z,0.55,21.0,74.0,8.0
2024-01-15T16:00:00Z,0.55,23.0,73.0,9.0
2024-01-15T17:00:00Z,0.55,28.0,67.0,9.0
2024-01-15T18:00:00Z,0.63,38.0,55.0,9.0
2024-01-15T19:00:00Z,0.7,49.0,41.0,9.0
2024-01-15T20:00:00Z,0.7,46.0,42.0,8.0
2024-01-15T21:00:00Z,0.64,36.0,49.0,8.0
2024-01-15T22:00:00Z,0.64,37.0,46.0,9.0
2024-01-15T23:00:00Z,0.65,37.0,45.0,9.0
2024-01-16T00:00:00Z,0.71,37.0,42.0,10.0
2024-01-16T01:00:00Z,0.76,40.0,34.0,11.0
2024-01-16T02:00:00Z,0.71,45.0,25.0,9.0
2024-01-16T03:00:00Z,0.69,43.0,24.0,8.0
2024-01-16T04:00:00Z,0.6,37.0,29.0,7.0
2024-01-16T05:00:00Z,0.54,32.0,32.0,7.0
2024-01-16T06:00:00Z,0.56,29.0,35.0,7.0
2024-01-16T07:00:00Z,0.61,32.0,35.0,7.0
2024-01-16T08:00:00Z,0.74,37.0,30.0,8.0
2024-01-16T09:00:00Z,0.65,37.0,34.0,7.0
2024-01-16T10:00:00Z,0.63,32.0,40.0,8.0
2024-01-16T11:00:00Z,0.56,28.0,46.0,8.0
2024-01-16T12:00:00Z,0.51,29.0,49.0,7.0
2024-01-16T13:00:00Z,0.5,29.0,50.0,8.0
2024-01-16T14:00:00Z,0.51,32.0,44.0,7.0
2024-01-16T15:00:00Z,0.5,36.0,39.0,7.0
2024-01-16T16:00:00Z,0.51,37.0,36.0,7.0
2024-01-16T17:00:00Z,0.55,38.0,32.0,7.0
2024-01-16T18:00:00Z,0.54,36.0,30.0,7.0
2024-01-16T19:00:00Z,0.55,38.0,25.0,7.0
2024-01-16T20:00:00Z,0.6,40.0,19.0,6.0
2024-01-16T21:00:00Z,0.64,39.0,18.0,6.0
2024-01-16T22:00:00Z,0.64,40.0,16.0,6.0
2024-01-16T23:00:00Z,0.61,37.0,17.0,5.0
2024-01-17T00:00:00Z,0.57,33.0,19.0,5.0
2024-01-17T01:00:00Z,0.52,31.0,20.0,5.0
2024-01-17T02:00:00Z,0.51,33.0,16.0,5.0
2024-01-17T03:00:00Z,0.5,33.0,15.0,5.0
2024-01-17T04:00:00Z,0.51,32.0,15.0,5.0
2024-01-17T05:00:00Z,0.54,33.0,12.0,5.0
2024-01-17T06:00:00Z,0.57,36.0,9.0,6.0
2024-01-17T07:00:00Z,0.64,39.0,6.0,6.0
2024-01-17T08:00:00Z,0.71,40.0,6.0,6.0
2024-01-17T09:00:00Z,0.76,34.0,10.0,6.0
2024-01-17T10:00:00Z,0.75,28.0,19.0,6.0
2024-01-17T11:00:00Z,0.7,26.0,23.0,6.0
2024-01-17T12:00:00Z,0.76,27.0,25.0,5.0
2024-01-17T13:00:00Z,0.8,30.0,27.0,5.0
2024-01-17T14:00:00Z,0.76,29.0,33.0,5.0
2024-01-17T15:00:00Z,0.74,29.0,40.0,5.0
2024-01-17T16:00:00Z,0.76,29.0,43.0,5.0
2024-01-17T17:00:00Z,0.78,28.0,44.0,5.0
2024-01-17T18:00:00Z,0.74,26.0,47.0,5.0
2024-01-17T19:00:00Z,0.74,27.0,40.0,5.0
2024-01-17T20:00:00Z,0.78,29.0,32.0,5.0
2024-01-17T21:00:00Z,0.75,29.0,30.0,5.0
2024-01-17T22:00:00Z,0.79,29.0,29.0,5.0
2024-01-17T23:00:00Z,0.81,29.0,27.0,5.0
2024-01-18T00:00:00Z,0.82,32.0,22.0,5.0
2024-01-18T01:00:00Z,0.93,37.0,17.0,6.0
2024-01-18T02:00:00Z,0.96,38.0,16.0,6.0
2024-01-18T03:00:00Z,1.05,39.0,16.0,6.0
2024-01-18T04:00:00Z,1.15,42.0,10.0,6.0
2024-01-18T05:00:00Z,1.16,46.0,5.0,6.0
2024-01-18T06:00:00Z,1.18,47.0,6.0,6.0
2024-01-18T07:00:00Z,1.12,44.0,10.0,7.0
2024-01-18T08:00:00Z,0.89,36.0,18.0,6.0
2024-01-18T09:00:00Z,0.76,29.0,27.0,6.0
2024-01-18T10:00:00Z,0.79,29.0,27.0,6.0
2024-01-18T11:00:00Z,0.82,28.0,25.0,6.0
2024-01-18T12:00:00Z,0.84,29.0,26.0,5.0
2024-01-18T13:00:00Z,0.8,30.0,27.0,5.0
2024-01-18T14:00:00Z,0.8,33.0,27.0,6.0
2024-01-18T15:00:00Z,0.81,36.0,25.0,5.0
2024-01-18T16:00:00Z,0.84,39.0,20.0,5.0
2024-01-18T17:00:00Z,0.88,41.0,19.0,5.0
2024-01-18T18:00:00Z,0.88,41.0,18.0,6.0
2024-01-18T19:00:00Z,0.88,40.0,19.0,6.0
2024-01-18T20:00:00Z,0.84,38.0,20.0,6.0
2024-01-18T21:00:00Z,0.84,36.0,24.0,6.0
2024-01-18T22:00:00Z,0.79,30.0,31.0,6.0
2024-01-18T23:00:00Z,0.75,27.0,35.0,6.0
2024-01-19T00:00:00Z,0.67,25.0,37.0,6.0
2024-01-19T01:00:00Z,0.64,23.0,42.0,6.0
2024-01-19T02:00:00Z,0.61,20.0,46.0,5.0
2024-01-19T03:00:00Z,0.59,21.0,44.0,5.0
2024-01-19T04:00:00Z,0.59,22.0,41.0,5.0
2024-01-19T05:00:00Z,0.59,23.0,39.0,5.0
2024-01-19T06:00:00Z,0.6,25.0,39.0,5.0
2024-01-19T07:00:00Z,0.61,25.0,39.0,5.0
2024-01-19T08:00:00Z,0.6,26.0,39.0,6.0
2024-01-19T09:00:00Z,0.64,28.0,40.0,6.0
2024-01-19T10:00:00Z,0.64,27.0,41.0,5.0
2024-01-19T11:00:00Z,0.64,28.0,43.0,6.0
2024-01-19T12:00:00Z,0.61,28.0,43.0,6.0
2024-01-19T13:00:00Z,0.66,29.0,46.0,9.0
2024-01-19T14:00:00Z,0.64,30.0,47.0,8.0
2024-01-19T15:00:00Z,0.66,30.0,48.0,8.0
2024-01-19T16:00:00Z,0.68,34.0,42.0,8.0
2024-01-19T17:00:00Z,0.69,38.0,35.0,8.0
